Printed on: 2013-10-8 13:10:33
Date	Part number	Serial number	Status	Wave.	Fiber	IL	Refl.	IL A	Refl.A	IL B	Refl.B
2013-2-6 4:57:50	FC/PC	20130206-043	Passed	1300nm	1	n/a	n/a	0.02	n/a	0.02	n/a
2013-2-6 4:57:53	FC/PC	20130206-044	Passed	850nm	1	n/a	n/a	0.01	n/a	-0.01	n/a
2013-2-6 4:57:53	FC/PC	20130206-044	Passed	1300nm	1	n/a	n/a	0.02	n/a	0.02	n/a
2013-2-6 4:57:56	FC/PC	20130206-045	Passed	850nm	1	n/a	n/a	0.01	n/a	0.00	n/a
2013-2-6 4:57:56	FC/PC	20130206-045	Passed	1300nm	1	n/a	n/a	0.02	n/a	0.02	n/a
2013-2-6 4:57:59	FC/PC	20130206-046	Passed	850nm	1	n/a	n/a	0.01	n/a	-0.00	n/a2013-2-6 4:57:59	FC/PC	20130206-046	Passed	1300nm	1	n/a	n/a	0.01	n/a	0.01	n/a
2013-2-6 4:58:02	FC/PC	20130206-047	Passed	850nm	1	n/a	n/a	0.01	n/a	-0.00	n/a
2013-2-6 4:58:02	FC/PC	20130206-047	Passed	1300nm	1	n/a	n/a	0.02	n/a	0.02	n/a
2013-2-6 4:58:04	FC/PC	20130206-048	Passed	850nm	1	n/a	n/a	0.00	n/a	0.01	n/a
2013-2-6 4:58:04	FC/PC	20130206-048	Passed	1300nm	1	n/a	n/a	0.02	n/a	0.01	n/a
2013-2-6 4:58:07	FC/PC	20130206-049	Passed	850nm	1	n/a	n/a	0.00	n/a	0.00	n/a
2013-2-6 4:58:07	FC/PC	20130206-049	Passed	1300nm	1	n/a	n/a	0.02	n/a	0.02	n/a
2013-2-6 4:58:10	FC/PC	20130206-050	Passed	850nm	1	n/a	n/a	0.01	n/a	0.01	n/a
2013-2-6 4:58:10	FC/PC	20130206-050	Passed	1300nm	1	n/a	n/a	0.01	n/a	0.02	n/a
2013-2-6 4:58:13	FC/PC	20130206-051	Passed	850nm	1	n/a	n/a	0.01	n/a	0.01	n/a
2013-2-6 4:58:13	FC/PC	20130206-051	Passed	1300nm	1	n/a	n/a	0.02	n/a	0.01	n/a
2013-2-6 4:58:16	FC/PC	20130206-052	Passed	850nm	1	n/a	n/a	0.00	n/a	0.01	n/a
2013-2-6 4:58:16	FC/PC	20130206-052	Passed	1300nm	1	n/a	n/a	0.02	n/a	0.02	n/a
2013-2-6 4:58:19	FC/PC	20130206-053	Passed	850nm	1	n/a	n/a	0.01	n/a	0.01	n/a
2013-2-6 4:58:19	FC/PC	20130206-053	Passed	1300nm	1	n/a	n/a	0.02	n/a	0.02	n/a
2013-2-6 4:58:21	FC/PC	20130206-054	Passed	850nm	1	n/a	n/a	0.01	n/a	-0.01	n/a
2013-2-6 4:58:21	FC/PC	20130206-054	Passed	1300nm	1	n/a	n/a	0.02	n/a	0.02	n/a
2013-2-6 4:58:24	FC/PC	20130206-055	Passed	850nm	1	n/a	n/a	0.01	n/a	0.00	n/a
2013-2-6 4:58:24	FC/PC	20130206-055	Passed	1300nm	1	n/a	n/a	0.01	n/a	0.01	n/a
2013-2-6 4:58:27	FC/PC	20130206-056	Passed	850nm	1	n/a	n/a	0.01	n/a	0.00	n/a
2013-2-6 4:58:27	FC/PC	20130206-056	Passed	1300nm	1	n/a	n/a	0.02	n/a	0.02	n/a
2013-2-6 4:58:29	FC/PC	20130206-057	Passed	850nm	1	n/a	n/a	0.01	n/a	-0.01	n/a
2013-2-6 4:58:29	FC/PC	20130206-057	Passed	1300nm	1	n/a	n/a	0.02	n/a	0.02	n/a
2013-2-6 4:58:32	FC/PC	20130206-058	Passed	850nm	1	n/a	n/a	0.01	n/a	-0.00	n/a
2013-2-6 4:58:32	FC/PC	20130206-058	Passed	1300nm	1	n/a	n/a	0.02	n/a	0.02	n/a
2013-2-6 4:58:35	FC/PC	20130206-059	Passed	850nm	1	n/a	n/a	0.00	n/a	0.01	n/a
2013-2-6 4:58:35	FC/PC	20130206-059	Passed	1300nm	1	n/a	n/a	0.02	n/a	0.01	n/a
2013-2-6 4:58:38	FC/PC	20130206-060	Passed	850nm	1	n/a	n/a	-0.00	n/a	0.01	n/a
2013-2-6 4:58:38	FC/PC	20130206-060	Passed	1300nm	1	n/a	n/a	0.02	n/a	0.02	n/a
2013-2-6 4:58:41	FC/PC	20130206-061	Passed	850nm	1	n/a	n/a	0.01	n/a	-0.00	n/a
2013-2-6 4:58:41	FC/PC	20130206-061	Passed	1300nm	1	n/a	n/a	0.02	n/a	0.01	n/a
2013-2-6 4:58:43	FC/PC	20130206-062	Passed	850nm	1	n/a	n/a	0.01	n/a	-0.00	n/a2013-2-6 4:58:43	FC/PC	20130206-062	Passed	1300nm	1	n/a	n/a	0.02	n/a	0.02	n/a
2013-2-6 4:58:46	FC/PC	20130206-063	Passed	850nm	1	n/a	n/a	0.01	n/a	0.01	n/a
2013-2-6 4:58:46	FC/PC	20130206-063	Passed	1300nm	1	n/a	n/a	0.02	n/a	0.02	n/a
2013-2-6 4:58:49	FC/PC	20130206-064	Passed	850nm	1	n/a	n/a	0.01	n/a	0.00	n/a
2013-2-6 4:58:49	FC/PC	20130206-064	Passed	1300nm	1	n/a	n/a	0.02	n/a	0.02	n/a
2013-2-6 4:58:52	FC/PC	20130206-065	Passed	850nm	1	n/a	n/a	0.01	n/a	-0.01	n/a
2013-2-6 4:58:52	FC/PC	20130206-065	Passed	1300nm	1	n/a	n/a	0.02	n/a	0.02	n/a
2013-2-6 4:58:55	FC/PC	20130206-066	Passed	850nm	1	n/a	n/a	-0.00	n/a	0.01	n/a
2013-2-6 4:58:55	FC/PC	20130206-066	Passed	1300nm	1	n/a	n/a	0.02	n/a	0.02	n/a
2013-2-6 4:58:57	FC/PC	20130206-067	Passed	850nm	1	n/a	n/a	0.01	n/a	0.00	n/a
2013-2-6 4:58:57	FC/PC	20130206-067	Passed	1300nm	1	n/a	n/a	0.02	n/a	0.02	n/a
2013-2-6 4:59:00	FC/PC	20130206-068	Passed	850nm	1	n/a	n/a	0.01	n/a	0.01	n/a
2013-2-6 4:59:00	FC/PC	20130206-068	Passed	1300nm	1	n/a	n/a	0.02	n/a	0.02	n/a
2013-2-6 4:59:03	FC/PC	20130206-069	Passed	850nm	1	n/a	n/a	0.01	n/a	-0.00	n/a
2013-2-6 4:59:03	FC/PC	20130206-069	Passed	1300nm	1	n/a	n/a	0.02	n/a	0.02	n/a
2013-2-6 4:59:06	FC/PC	20130206-070	Passed	850nm	1	n/a	n/a	0.01	n/a	0.00	n/a
2013-2-6 4:59:06	FC/PC	20130206-070	Passed	1300nm	1	n/a	n/a	0.02	n/a	0.02	n/a
2013-2-6 4:59:09	FC/PC	20130206-071	Passed	850nm	1	n/a	n/a	0.01	n/a	0.00	n/a
2013-2-6 4:59:09	FC/PC	20130206-071	Passed	1300nm	1	n/a	n/a	0.01	n/a	0.02	n/a
2013-2-6 4:59:12	FC/PC	20130206-072	Passed	850nm	1	n/a	n/a	0.01	n/a	0.01	n/a
2013-2-6 4:59:12	FC/PC	20130206-072	Passed	1300nm	1	n/a	n/a	0.02	n/a	0.02	n/a
2013-2-6 4:59:14	FC/PC	20130206-073	Passed	850nm	1	n/a	n/a	0.01	n/a	-0.01	n/a
2013-2-6 4:59:14	FC/PC	20130206-073	Passed	1300nm	1	n/a	n/a	0.02	n/a	0.02	n/a
2013-2-6 4:59:17	FC/PC	20130206-074	Passed	850nm	1	n/a	n/a	-0.00	n/a	0.01	n/a
2013-2-6 4:59:17	FC/PC	20130206-074	Passed	1300nm	1	n/a	n/a	0.02	n/a	0.01	n/a
2013-2-6 4:59:20	FC/PC	20130206-075	Passed	850nm	1	n/a	n/a	0.01	n/a	0.00	n/a
2013-2-6 4:59:20	FC/PC	20130206-075	Passed	1300nm	1	n/a	n/a	0.02	n/a	0.02	n/a
2013-2-6 4:59:23	FC/PC	20130206-076	Passed	850nm	1	n/a	n/a	0.00	n/a	0.01	n/a
2013-2-6 4:59:23	FC/PC	20130206-076	Passed	1300nm	1	n/a	n/a	0.02	n/a	0.02	n/a
2013-2-6 4:59:26	FC/PC	20130206-077	Passed	850nm	1	n/a	n/a	0.01	n/a	-0.01	n/a
2013-2-6 4:59:26	FC/PC	20130206-077	Passed	1300nm	1	n/a	n/a	0.02	n/a	0.02	n/a
2013-2-6 4:59:29	FC/PC	20130206-078	Passed	850nm	1	n/a	n/a	0.01	n/a	0.00	n/a2013-2-6 4:59:29	FC/PC	20130206-078	Passed	1300nm	1	n/a	n/a	0.02	n/a	0.02	n/a
2013-2-6 4:59:31	FC/PC	20130206-079	Passed	850nm	1	n/a	n/a	0.01	n/a	0.00	n/a
2013-2-6 4:59:31	FC/PC	20130206-079	Passed	1300nm	1	n/a	n/a	0.01	n/a	0.01	n/a
2013-2-6 4:59:34	FC/PC	20130206-080	Passed	850nm	1	n/a	n/a	0.01	n/a	0.00	n/a
2013-2-6 4:59:34	FC/PC	20130206-080	Passed	1300nm	1	n/a	n/a	0.02	n/a	0.02	n/a
2013-2-6 4:59:37	FC/PC	20130206-081	Passed	850nm	1	n/a	n/a	0.01	n/a	-0.01	n/a
2013-2-6 4:59:37	FC/PC	20130206-081	Passed	1300nm	1	n/a	n/a	0.02	n/a	0.02	n/a
2013-2-6 4:59:40	FC/PC	20130206-082	Passed	850nm	1	n/a	n/a	0.01	n/a	-0.01	n/a
2013-2-6 4:59:40	FC/PC	20130206-082	Passed	1300nm	1	n/a	n/a	0.02	n/a	0.02	n/a
2013-2-6 4:59:42	FC/PC	20130206-083	Passed	850nm	1	n/a	n/a	-0.00	n/a	0.01	n/a
2013-2-6 4:59:42	FC/PC	20130206-083	Passed	1300nm	1	n/a	n/a	0.02	n/a	0.01	n/a
2013-2-6 4:59:45	FC/PC	20130206-084	Passed	850nm	1	n/a	n/a	0.00	n/a	0.01	n/a
2013-2-6 4:59:45	FC/PC	20130206-084	Passed	1300nm	1	n/a	n/a	0.02	n/a	0.02	n/a
2013-2-6 4:59:48	FC/PC	20130206-085	Passed	850nm	1	n/a	n/a	0.01	n/a	-0.00	n/a
2013-2-6 4:59:48	FC/PC	20130206-085	Passed	1300nm	1	n/a	n/a	0.02	n/a	0.01	n/a
2013-2-6 4:59:51	FC/PC	20130206-086	Passed	850nm	1	n/a	n/a	0.01	n/a	-0.00	n/a
2013-2-6 4:59:51	FC/PC	20130206-086	Passed	1300nm	1	n/a	n/a	0.02	n/a	0.02	n/a
2013-2-6 4:59:54	FC/PC	20130206-087	Passed	850nm	1	n/a	n/a	0.01	n/a	0.01	n/a
2013-2-6 4:59:54	FC/PC	20130206-087	Passed	1300nm	1	n/a	n/a	0.02	n/a	0.02	n/a
2013-2-6 4:59:56	FC/PC	20130206-088	Passed	850nm	1	n/a	n/a	0.00	n/a	-0.00	n/a
2013-2-6 4:59:56	FC/PC	20130206-088	Passed	1300nm	1	n/a	n/a	0.02	n/a	0.01	n/a
2013-2-6 4:59:59	FC/PC	20130206-089	Passed	850nm	1	n/a	n/a	0.01	n/a	-0.01	n/a
2013-2-6 4:59:59	FC/PC	20130206-089	Passed	1300nm	1	n/a	n/a	0.02	n/a	0.02	n/a
2013-2-6 5:00:02	FC/PC	20130206-090	Passed	850nm	1	n/a	n/a	-0.00	n/a	0.01	n/a
2013-2-6 5:00:02	FC/PC	20130206-090	Passed	1300nm	1	n/a	n/a	0.02	n/a	0.02	n/a
2013-2-6 5:00:05	FC/PC	20130206-091	Passed	850nm	1	n/a	n/a	0.01	n/a	0.00	n/a
2013-2-6 5:00:05	FC/PC	20130206-091	Passed	1300nm	1	n/a	n/a	0.02	n/a	0.02	n/a
2013-2-6 5:00:08	FC/PC	20130206-092	Passed	850nm	1	n/a	n/a	0.01	n/a	0.01	n/a
2013-2-6 5:00:08	FC/PC	20130206-092	Passed	1300nm	1	n/a	n/a	0.02	n/a	0.02	n/a
2013-2-6 5:00:10	FC/PC	20130206-093	Passed	850nm	1	n/a	n/a	0.01	n/a	-0.00	n/a
2013-2-6 5:00:10	FC/PC	20130206-093	Passed	1300nm	1	n/a	n/a	0.02	n/a	0.02	n/a
2013-2-6 5:00:13	FC/PC	20130206-094	Passed	850nm	1	n/a	n/a	0.01	n/a	0.00	n/a2013-2-6 5:00:13	FC/PC	20130206-094	Passed	1300nm	1	n/a	n/a	0.02	n/a	0.02	n/a
2013-2-6 5:00:16	FC/PC	20130206-095	Passed	850nm	1	n/a	n/a	0.01	n/a	0.01	n/a
2013-2-6 5:00:16	FC/PC	20130206-095	Passed	1300nm	1	n/a	n/a	0.01	n/a	0.02	n/a
2013-2-6 5:00:19	FC/PC	20130206-096	Passed	850nm	1	n/a	n/a	0.01	n/a	-0.01	n/a
2013-2-6 5:00:19	FC/PC	20130206-096	Passed	1300nm	1	n/a	n/a	0.02	n/a	0.02	n/a
2013-2-6 5:00:22	FC/PC	20130206-097	Passed	850nm	1	n/a	n/a	0.01	n/a	-0.00	n/a
2013-2-6 5:00:22	FC/PC	20130206-097	Passed	1300nm	1	n/a	n/a	0.02	n/a	0.02	n/a
2013-2-6 5:00:24	FC/PC	20130206-098	Passed	850nm	1	n/a	n/a	0.01	n/a	0.01	n/a
2013-2-6 5:00:24	FC/PC	20130206-098	Passed	1300nm	1	n/a	n/a	0.02	n/a	0.02	n/a
2013-2-6 5:00:27	FC/PC	20130206-099	Passed	850nm	1	n/a	n/a	0.01	n/a	0.01	n/a
2013-2-6 5:00:27	FC/PC	20130206-099	Passed	1300nm	1	n/a	n/a	0.02	n/a	0.02	n/a
2013-2-6 5:00:30	FC/PC	20130206-100	Passed	850nm	1	n/a	n/a	-0.00	n/a	0.01	n/a
2013-2-6 5:00:30	FC/PC	20130206-100	Passed	1300nm	1	n/a	n/a	0.02	n/a	0.02	n/a
2013-2-6 5:00:33	FC/PC	20130206-101	Passed	850nm	1	n/a	n/a	0.01	n/a	0.01	n/a
2013-2-6 5:00:33	FC/PC	20130206-101	Passed	1300nm	1	n/a	n/a	0.01	n/a	0.01	n/a
2013-2-6 5:00:36	FC/PC	20130206-102	Passed	850nm	1	n/a	n/a	-0.01	n/a	0.01	n/a
2013-2-6 5:00:36	FC/PC	20130206-102	Passed	1300nm	1	n/a	n/a	0.02	n/a	0.02	n/a
2013-2-6 5:00:39	FC/PC	20130206-103	Passed	850nm	1	n/a	n/a	0.01	n/a	0.00	n/a
2013-2-6 5:00:39	FC/PC	20130206-103	Passed	1300nm	1	n/a	n/a	0.02	n/a	0.01	n/a
2013-2-6 5:00:41	FC/PC	20130206-104	Passed	850nm	1	n/a	n/a	0.01	n/a	-0.00	n/a
2013-2-6 5:00:41	FC/PC	20130206-104	Passed	1300nm	1	n/a	n/a	0.02	n/a	0.02	n/a
2013-2-6 5:00:44	FC/PC	20130206-105	Passed	850nm	1	n/a	n/a	0.00	n/a	0.01	n/a
2013-2-6 5:00:44	FC/PC	20130206-105	Passed	1300nm	1	n/a	n/a	0.01	n/a	0.02	n/a
2013-2-6 5:00:47	FC/PC	20130206-106	Passed	850nm	1	n/a	n/a	0.01	n/a	-0.00	n/a
2013-2-6 5:00:47	FC/PC	20130206-106	Passed	1300nm	1	n/a	n/a	0.02	n/a	0.01	n/a
2013-2-6 5:00:50	FC/PC	20130206-107	Passed	850nm	1	n/a	n/a	0.01	n/a	-0.00	n/a
2013-2-6 5:00:50	FC/PC	20130206-107	Passed	1300nm	1	n/a	n/a	0.02	n/a	0.02	n/a
2013-2-6 5:00:53	FC/PC	20130206-108	Passed	850nm	1	n/a	n/a	0.01	n/a	0.01	n/a
2013-2-6 5:00:53	FC/PC	20130206-108	Passed	1300nm	1	n/a	n/a	0.02	n/a	0.02	n/a
2013-2-6 5:00:56	FC/PC	20130206-109	Passed	850nm	1	n/a	n/a	0.01	n/a	-0.00	n/a
2013-2-6 5:00:56	FC/PC	20130206-109	Passed	1300nm	1	n/a	n/a	0.02	n/a	0.02	n/a
2013-2-6 5:00:58	FC/PC	20130206-110	Passed	850nm	1	n/a	n/a	0.01	n/a	-0.00	n/a2013-2-6 5:00:58	FC/PC	20130206-110	Passed	1300nm	1	n/a	n/a	0.02	n/a	0.02	n/a
2013-2-6 5:01:01	FC/PC	20130206-111	Passed	850nm	1	n/a	n/a	0.01	n/a	0.01	n/a
2013-2-6 5:01:01	FC/PC	20130206-111	Passed	1300nm	1	n/a	n/a	0.02	n/a	0.02	n/a
2013-2-6 5:01:04	FC/PC	20130206-112	Passed	850nm	1	n/a	n/a	0.01	n/a	0.00	n/a
2013-2-6 5:01:04	FC/PC	20130206-112	Passed	1300nm	1	n/a	n/a	0.02	n/a	0.02	n/a
2013-2-6 5:01:07	FC/PC	20130206-113	Passed	850nm	1	n/a	n/a	0.01	n/a	0.01	n/a
2013-2-6 5:01:07	FC/PC	20130206-113	Passed	1300nm	1	n/a	n/a	0.02	n/a	0.02	n/a
2013-2-6 5:01:10	FC/PC	20130206-114	Passed	850nm	1	n/a	n/a	0.01	n/a	0.00	n/a
2013-2-6 5:01:10	FC/PC	20130206-114	Passed	1300nm	1	n/a	n/a	0.02	n/a	0.02	n/a
2013-2-6 5:01:12	FC/PC	20130206-115	Passed	850nm	1	n/a	n/a	0.01	n/a	0.00	n/a
2013-2-6 5:01:12	FC/PC	20130206-115	Passed	1300nm	1	n/a	n/a	0.02	n/a	0.02	n/a
2013-2-6 5:01:15	FC/PC	20130206-116	Passed	850nm	1	n/a	n/a	0.01	n/a	-0.01	n/a
2013-2-6 5:01:15	FC/PC	20130206-116	Passed	1300nm	1	n/a	n/a	0.02	n/a	0.02	n/a
2013-2-6 5:01:18	FC/PC	20130206-117	Passed	850nm	1	n/a	n/a	0.01	n/a	-0.00	n/a
2013-2-6 5:01:18	FC/PC	20130206-117	Passed	1300nm	1	n/a	n/a	0.02	n/a	0.02	n/a
2013-2-6 5:01:21	FC/PC	20130206-118	Passed	850nm	1	n/a	n/a	0.01	n/a	0.00	n/a
2013-2-6 5:01:21	FC/PC	20130206-118	Passed	1300nm	1	n/a	n/a	0.02	n/a	0.02	n/a
2013-2-6 5:01:24	FC/PC	20130206-119	Passed	850nm	1	n/a	n/a	0.01	n/a	0.01	n/a
2013-2-6 5:01:24	FC/PC	20130206-119	Passed	1300nm	1	n/a	n/a	0.01	n/a	0.02	n/a
2013-2-6 5:01:27	FC/PC	20130206-120	Passed	850nm	1	n/a	n/a	-0.00	n/a	0.01	n/a
2013-2-6 5:01:27	FC/PC	20130206-120	Passed	1300nm	1	n/a	n/a	0.02	n/a	0.02	n/a
2013-2-6 5:01:30	FC/PC	20130206-121	Passed	850nm	1	n/a	n/a	0.01	n/a	0.00	n/a
2013-2-6 5:01:30	FC/PC	20130206-121	Passed	1300nm	1	n/a	n/a	0.02	n/a	0.02	n/a
2013-2-6 5:01:32	FC/PC	20130206-122	Passed	850nm	1	n/a	n/a	0.00	n/a	0.01	n/a
2013-2-6 5:01:32	FC/PC	20130206-122	Passed	1300nm	1	n/a	n/a	0.01	n/a	0.02	n/a
2013-2-6 5:01:35	FC/PC	20130206-123	Passed	850nm	1	n/a	n/a	0.01	n/a	-0.00	n/a
2013-2-6 5:01:35	FC/PC	20130206-123	Passed	1300nm	1	n/a	n/a	0.02	n/a	0.02	n/a
2013-2-6 5:01:38	FC/PC	20130206-124	Passed	850nm	1	n/a	n/a	0.01	n/a	-0.01	n/a
2013-2-6 5:01:38	FC/PC	20130206-124	Passed	1300nm	1	n/a	n/a	0.02	n/a	0.02	n/a
2013-2-6 5:01:41	FC/PC	20130206-125	Passed	850nm	1	n/a	n/a	-0.00	n/a	0.01	n/a
2013-2-6 5:01:41	FC/PC	20130206-125	Passed	1300nm	1	n/a	n/a	0.02	n/a	0.01	n/a
2013-2-6 5:01:44	FC/PC	20130206-126	Passed	850nm	1	n/a	n/a	-0.00	n/a	0.01	n/a2013-2-6 5:01:44	FC/PC	20130206-126	Passed	1300nm	1	n/a	n/a	0.02	n/a	0.02	n/a
2013-2-6 5:01:46	FC/PC	20130206-127	Passed	850nm	1	n/a	n/a	0.01	n/a	-0.00	n/a
2013-2-6 5:01:46	FC/PC	20130206-127	Passed	1300nm	1	n/a	n/a	0.02	n/a	0.02	n/a
2013-2-6 5:01:49	FC/PC	20130206-128	Passed	850nm	1	n/a	n/a	0.01	n/a	0.01	n/a
2013-2-6 5:01:49	FC/PC	20130206-128	Passed	1300nm	1	n/a	n/a	0.02	n/a	0.02	n/a
2013-2-6 5:01:52	FC/PC	20130206-129	Passed	850nm	1	n/a	n/a	0.01	n/a	0.00	n/a
2013-2-6 5:01:52	FC/PC	20130206-129	Passed	1300nm	1	n/a	n/a	0.01	n/a	0.01	n/a
2013-2-6 5:01:55	FC/PC	20130206-130	Passed	850nm	1	n/a	n/a	0.01	n/a	-0.00	n/a
2013-2-6 5:01:55	FC/PC	20130206-130	Passed	1300nm	1	n/a	n/a	0.02	n/a	0.01	n/a
2013-2-6 5:01:57	FC/PC	20130206-131	Passed	850nm	1	n/a	n/a	0.00	n/a	0.01	n/a
2013-2-6 5:01:57	FC/PC	20130206-131	Passed	1300nm	1	n/a	n/a	0.02	n/a	0.02	n/a
2013-2-6 5:02:00	FC/PC	20130206-132	Passed	850nm	1	n/a	n/a	0.01	n/a	0.01	n/a
2013-2-6 5:02:00	FC/PC	20130206-132	Passed	1300nm	1	n/a	n/a	0.02	n/a	0.02	n/a
2013-2-6 5:02:03	FC/PC	20130206-133	Passed	850nm	1	n/a	n/a	0.01	n/a	0.00	n/a
2013-2-6 5:02:03	FC/PC	20130206-133	Passed	1300nm	1	n/a	n/a	0.02	n/a	0.02	n/a
2013-2-6 5:02:06	FC/PC	20130206-134	Passed	850nm	1	n/a	n/a	0.00	n/a	0.01	n/a
2013-2-6 5:02:06	FC/PC	20130206-134	Passed	1300nm	1	n/a	n/a	0.02	n/a	0.02	n/a
2013-2-6 5:02:09	FC/PC	20130206-135	Passed	850nm	1	n/a	n/a	0.00	n/a	0.01	n/a
2013-2-6 5:02:09	FC/PC	20130206-135	Passed	1300nm	1	n/a	n/a	0.02	n/a	0.01	n/a
2013-2-6 5:02:12	FC/PC	20130206-136	Passed	850nm	1	n/a	n/a	-0.00	n/a	0.01	n/a
2013-2-6 5:02:12	FC/PC	20130206-136	Passed	1300nm	1	n/a	n/a	0.02	n/a	0.02	n/a
2013-2-6 5:02:14	FC/PC	20130206-137	Passed	850nm	1	n/a	n/a	0.01	n/a	-0.00	n/a
2013-2-6 5:02:14	FC/PC	20130206-137	Passed	1300nm	1	n/a	n/a	0.02	n/a	0.01	n/a
2013-2-6 5:02:17	FC/PC	20130206-138	Passed	850nm	1	n/a	n/a	0.01	n/a	0.00	n/a
2013-2-6 5:02:17	FC/PC	20130206-138	Passed	1300nm	1	n/a	n/a	0.02	n/a	0.02	n/a
2013-8-29 14:43:50	MPO-MPO	hf-1p-3	Passed	850nm	1	n/a	n/a	0.32	-41.1	0.33	-25.6
2013-8-29 14:43:50	MPO-MPO	hf-1p-3	Passed	850nm	2	n/a	n/a	0.41	-37.7	0.38	-29.5
2013-8-29 14:43:50	MPO-MPO	hf-1p-3	Passed	850nm	3	n/a	n/a	0.03	-28.1	-0.00	-27.6
2013-8-29 14:43:50	MPO-MPO	hf-1p-3	Passed	850nm	4	n/a	n/a	0.28	-37.3	0.27	-38.9
2013-8-29 14:43:50	MPO-MPO	hf-1p-3	Passed	850nm	5	n/a	n/a	0.42	-40.1	0.29	-40.3
2013-8-29 14:43:50	MPO-MPO	hf-1p-3	Passed	850nm	6	n/a	n/a	0.35	-39.6	0.31	-40.6
2013-8-29 14:43:50	MPO-MPO	hf-1p-3	Passed	850nm	7	n/a	n/a	0.25	-36.4	0.20	-40.52013-8-29 14:43:50	MPO-MPO	hf-1p-3	Passed	850nm	8	n/a	n/a	0.18	-40.3	0.05	-41.5
2013-8-29 14:43:50	MPO-MPO	hf-1p-3	Passed	850nm	9	n/a	n/a	0.25	-40.0	0.21	-41.5
2013-8-29 14:43:50	MPO-MPO	hf-1p-3	Passed	850nm	10	n/a	n/a	0.18	-34.7	0.08	-39.2
2013-8-29 14:43:50	MPO-MPO	hf-1p-3	Passed	850nm	11	n/a	n/a	0.14	-32.5	0.05	-40.5
2013-8-29 14:43:50	MPO-MPO	hf-1p-3	Passed	850nm	12	n/a	n/a	0.05	-34.7	0.00	-36.1
2013-8-29 14:43:50	MPO-MPO	hf-1p-3	Passed	1300nm	1	n/a	n/a	0.53	-40.6	0.50	-28.5
2013-8-29 14:43:50	MPO-MPO	hf-1p-3	Passed	1300nm	2	n/a	n/a	0.49	-39.1	0.47	-32.5
2013-8-29 14:43:50	MPO-MPO	hf-1p-3	Passed	1300nm	3	n/a	n/a	0.21	-35.8	0.29	-25.0
2013-8-29 14:43:50	MPO-MPO	hf-1p-3	Passed	1300nm	4	n/a	n/a	0.47	-38.1	0.36	-38.1
2013-8-29 14:43:50	MPO-MPO	hf-1p-3	Passed	1300nm	5	n/a	n/a	0.48	-41.4	0.34	-41.0
2013-8-29 14:43:50	MPO-MPO	hf-1p-3	Passed	1300nm	6	n/a	n/a	0.35	-40.6	0.45	-41.5
2013-8-29 14:43:50	MPO-MPO	hf-1p-3	Passed	1300nm	7	n/a	n/a	0.34	-38.4	0.38	-41.4
2013-8-29 14:43:50	MPO-MPO	hf-1p-3	Passed	1300nm	8	n/a	n/a	0.30	-41.8	0.10	-41.9
2013-8-29 14:43:50	MPO-MPO	hf-1p-3	Passed	1300nm	9	n/a	n/a	0.37	-41.5	0.38	-39.0
2013-8-29 14:43:50	MPO-MPO	hf-1p-3	Passed	1300nm	10	n/a	n/a	0.36	-37.5	0.26	-38.9
2013-8-29 14:43:50	MPO-MPO	hf-1p-3	Passed	1300nm	11	n/a	n/a	0.28	-35.5	0.23	-41.9
2013-8-29 14:43:50	MPO-MPO	hf-1p-3	Passed	1300nm	12	n/a	n/a	0.16	-34.3	0.18	-38.3
2013-9-10 15:28:34	FC/PC-FC/PC	1309011005-	Passed	850nm	1	n/a	n/a	0.05	-40.1	n/a	n/a
2013-9-10 15:28:34	FC/PC-FC/PC	1309011005-	Passed	1300nm	1	n/a	n/a	0.03	-40.5	n/a	n/a
2013-9-10 15:56:22	FC/PC-FC/PC	1309011006-1	Passed	850nm	1	n/a	n/a	0.05	-40.2	n/a	n/a
2013-9-10 15:56:22	FC/PC-FC/PC	1309011006-1	Passed	1300nm	1	n/a	n/a	0.03	-42.1	n/a	n/a
2013-9-10 15:57:29	FC/PC-FC/PC	1309011006-2	Passed	850nm	1	n/a	n/a	0.08	-40.9	n/a	n/a
2013-9-10 15:57:29	FC/PC-FC/PC	1309011006-2	Passed	1300nm	1	n/a	n/a	0.04	-42.3	n/a	n/a
2013-9-10 15:59:38	FC/PC-FC/PC	1309011006-3	Passed	850nm	1	n/a	n/a	0.06	-40.3	n/a	n/a
2013-9-10 15:59:38	FC/PC-FC/PC	1309011006-3	Passed	1300nm	1	n/a	n/a	0.04	-41.9	n/a	n/a
2013-9-10 16:00:55	FC/PC-FC/PC	1309011006-4	Passed	850nm	1	n/a	n/a	0.05	-40.6	n/a	n/a
2013-9-10 16:00:55	FC/PC-FC/PC	1309011006-4	Passed	1300nm	1	n/a	n/a	0.03	-42.2	n/a	n/a
2013-9-10 16:02:08	FC/PC-FC/PC	1309011006-5	Passed	850nm	1	n/a	n/a	0.05	-40.9	n/a	n/a
2013-9-10 16:02:08	FC/PC-FC/PC	1309011006-5	Passed	1300nm	1	n/a	n/a	0.03	-42.1	n/a	n/a
2013-9-10 16:03:51	FC/PC-FC/PC	1309011006-6	Passed	850nm	1	n/a	n/a	0.06	-40.7	n/a	n/a
2013-9-10 16:03:51	FC/PC-FC/PC	1309011006-6	Passed	1300nm	1	n/a	n/a	0.04	-42.3	n/a	n/a
